chr,en
"ᎠᎴ ᏥᏬᏂᏍᎬ ᎠᎴ ᎦᎵᏥᏙᎲᏍᎬᎢ ᎥᏝ ᏴᏫ ᎤᏤᎵ ᎠᏓᏍᏗᏰᏗᏍᎩ ᎠᎦᏙᎥᎪᏍᏗ ᎨᏒ ᏱᎬᏗᏍᎨᎢ, ᎠᏓᏅᏙᏍᎩᏂ ᎠᎴ ᎤᎵᏂᎩᏗ ᎨᏒ ᏄᏜᏗᏛᏒᎾ ᏂᎬᏁᎲᎢ;","And my speech and my preaching were not in persuasive words of wisdom, but in demonstration of the Spirit and of power:"
"ᏥᏌ ᎤᏁᏨ, ᎯᎠ ᏄᏪᏒᎩ; ᎥᏝ ᎠᏴ ᎨᏒ ᏱᏅᏓᎦᎵᏍᏙᏓ, ᏂᎯᏍᎩᏂ ᎨᏒ ᏅᏓᎦᎵᏍᏙᏓ, ᎯᎠ ᎧᏁᎬ ᏥᏌᎾᏄᎪᏥᎦ.","Jesus answered and said, This voice hath not come for my sake, but for your sakes."
"ᎹᏗᏍᎩᏂ ᎤᏪᎵᎯᏍᏗᏍᎨ ᎤᏣᏘ ᏚᎸᏫᏍᏓᏁ-ᎲᎢ, ᎠᎴ ᎤᎷᏤᎴ ᎯᎠ ᏄᏪᏎᎴᎢ, ᏣᎬᏫᏳᎯ, ᏝᏍᎪ ᎪᎱᏍᏗ ᏰᎵᎭ ᎥᎩᎸ ᏣᏋᏕᏨ ᏣᎩᎯᏯᏍᏓᏁᎸ ᎠᏋᏒᏉ ᎪᎱᏍᏗ ᎢᏨᏯᏛᏁᏗᏱ? ᎾᏍᎩᎢᏳᏍᏗ ᏘᏁᏥ ᏓᎩᏍᏕᎸᏗᏱ.","But Martha was cumbered about much serving; and she came up to him, and said, Lord, dost thou not care that my sister did leave me to serve alone? bid her therefore that she help me."
"ᎿᏉᏃ ᏚᏍᏚᎢᎡᎴ ᏚᎾᏓᏅᏛᎢ, ᎾᏍᎩ ᏧᏃᎵᏍᏗᏱ ᎪᏪᎵ;","Then opened he their mind, that they might understand the scriptures;"
"ᎤᎩᏨᏓ, ᎠᏂᏲᏍᏗᏍᎬ ᎦᏆᏘ ᎠᏗᏆᎸᏕᏲ ᎠᎩᎸᏙᏗ ᏃᎴ ᏐᏈᎵ ᎠᎾᎵᏙᎩᏯᏍᎩ ᏓᏂᏴᏍᏗᏍᎬ ᏓᏆᎴᎸ ᏃᎴ ᎠᎾᏛᏁᎵᏍᎩ ᎠᏂᏝᏅᎥᏍᎬ ᎤᎾᏤᎵ ᏃᎴ ᏓᏂᎩᏍᎬ ᏧᏂᏒᏍᏗ ᏗᎦᏅᏏᏅᏍᏗ, ᎤᎵᏬᏤ ᏌᎳᏓ.","Next day, as the Ferris wheel was being taken apart and the race horses were being loaded into vans and the entertainers were packing up their belongings and driving away in their trailers, Charlotte died."
"ᎾᏍᎩ ᎤᏍᏆᏂᎪᏗᏳ ᎤᏂᏰᎸᎭ, ᎾᎿ ᏂᏣᎢᏒᎾ ᎨᏒ ᎠᎾᎢᏒ ᏩᏂᎦᏛ ᎤᎶᏒᏍᏔᏅᎯ ᎤᏲ ᎢᏯᏛᏁᎵᏓᏍᏗ ᏗᎨᏒᎢ, ᎾᏍᎩ ᎤᏐᏅ ᎨᏥᏃᎮᏍᎬᎢ;","wherein they think it strange that ye run not with them into the same excess of riot, speaking evil of you:"
"ᎤᏔᏂᏓ ᎦᏰᏌᏛ ᏃᎴ ᎠᏎᎵᏓᏍᏙᏗ ᎦᏰᏌᏛ ᎬᏘ ᎱᏂᏴ ᎦᏅᏍᎨᏂ ᎠᏧᏣ, ᏏᎤᏣᏅᏖ.",Charley circled the calf of the boy’s leg with just his thumb and index finger and there was room to spare.
ᎠᏂᏌ ᎠᏂᏍᎦᏯ ᎪᎰᏍᏗ ᏯᏁᎵᏍᎬᎾ ᎠᎾᏓᏅᏖᎵᏙᎰ.,Other men go on calmly about their business.
ᎤᏁᎳᏅᎯᏰᏃ ᎥᏝ ᎩᎶ ᏗᎦᎸᏉᏗᏍᎩ ᏱᎩ.,for there is no respect of persons with God.
"ᎾᎯᏳᏃ ᏒᏃᏱ ᏫᏄᎵᏍᏔᏅ, ᎤᎬᏫᏳᎯ ᎾᎥ ᎤᎴᏁᎴᎢ, ᎯᎠ ᏄᏪᏎᎢ; ᎤᎦᎵᏍᏗ ᏣᏓᏅᏖᏍᏗ, ᏉᎳ, ᎬᏂᎨᏒᏰᏃ ᏥᏂᏍᏋᏁᎸ ᏥᎷᏏᎵᎻ, ᎾᏍᏉ ᎬᏂᎨᏒ ᏅᏓᏍᏋᏁᎵ ᏣᏂ.","And the night following the Lord stood by him, and said, Be of good cheer: for as thou hast testified concerning me at Jerusalem, so must thou bear witness also at Rome."
"ᎾᏍᎩᏃ ᎢᏳ ᎦᎶᏁᏛ ᎤᏲᎱᏒᎯ ᏕᎤᎴᎯᏌᏅ ᏯᎦᎵᏥᏙᎲᏍᎦ, ᎦᏙᏃ ᎢᎦᏛ ᎨᏣᏓᏑᏴ ᎯᎠ ᏂᎠᏂᏪᎭ, ᎥᏝ ᏧᎾᎴᎯᏐᏗ ᏱᎩ ᏧᏂᏲᎱᏒᎯ?","Now if Christ is preached that he hath been raised from the dead, how say some among you that there is no resurrection of the dead?"
"ᎤᏲᎢᏳ ᎢᏣᎵᏍᏓᏁᏗ ᏗᏦᏪᎵᏍᎩ ᎠᎴ ᎠᏥᏆᎵᏏ ᎢᏣᏠᎾᏍᏗ! ᎾᏍᎩᏯᏉᏰᏃ ᏂᎯ ᏧᏁᎬ ᎢᏗᎬᏁᎸᎯ ᏓᏤᎵᏍᏛᎢ, ᎾᏍᎩ ᎦᏚᎢᏗᏢ ᎤᏙᎯᏳᎯ ᏧᏬᏚᎯᏳ ᏥᎨᏐᎢ, ᎠᏎᏃ ᎠᏫᏂᏗᏢ ᏧᎧᎵᏨᎯ ᏥᎨᏐ ᏧᏂᏲᎱᏒᎯ ᏧᏂᎪᎳ ᎠᎴ ᏂᎦᎥ ᎦᏓᎭ ᎨᏒᎢ","Woe unto you, scribes and Pharisees, hypocrites! for ye are like unto whited sepulchres, which outwardly appear beautiful, but inwardly are full of dead men’s bones, and of all uncleanness."
ᎪᎯᏍᎩᏂ ᏥᎩ ᎠᏇᏏᏗ ᏥᎷᏏᎵᎻ ᎦᏥᏍᏕᎸᎯ ᎤᎾᏓᏅᏘ.,"but now, I say, I go unto Jerusalem, ministering unto the saints."
"ᎯᏎᏃ ᎢᏨᏃᏁᎭ ᎢᏓᎵᏅᏟ, ᎾᏍᎩ ᎯᎠ ᎣᏍᏛ ᎧᏃᎮᏛ ᏣᏆᎵᏥᏙᏅᎩ, ᎥᏝ ᏴᏫ ᏧᏕᏲᏅᎯ ᏱᎩ.","For I make known to you, brethren, as touching the gospel which was preached by me, that it is not after man."
"ᎤᏙᎯᏳ ᎠᏂᎶᏅᎮᏍᎩ ᎨᏒ, ᎾᏍᎩᏴ ᎦᎾ ᏗᎦᎳᏗᏍᎩ ᎦᎶᏇ ᏃᎴ ᎠᏓᏪᎯ ᏚᏳᎾᏍᏗ.",They were artists of misdirection as sure as any thimblerigger shifting his three shells and one wizened pea.
"ᎤᏂᏩᏎᏅᏃ ᎠᏕᏒᎲᏍᎩ ᎤᎷᏤᎢ, ᎤᎾᏛᏅᎢᏍᏗᏃ ᎾᏍᎩ ᎢᏧᎳᎭ ᏣᎦᏨᏍᏙᏗᏱ ᏭᏂᏴᎴᎢ, ᎠᎴ ᎤᏂᏍᏚᏁ ᎦᎶᎯᏍᏗᏱ.","And while they went away to buy, the bridegroom came; and they that were ready went in with him to the marriage feast: and the door was shut."
"ᏝᏍᎪ ᏱᏥᎦᏔᎭ ᎾᏍᎩ ᏂᏚᏳᎪᏛᎾ ᎢᏯᎾᏛᏁᎯ ᎤᎾᏤᎵ ᎢᏳᎵᏍᏙᏗ ᏂᎨᏒᎾ ᎨᏒ ᎤᏁᎳᏅᎯ ᎤᏤᎵᎪᎯ? ᏞᏍᏗ ᎢᏥᎵᏓᏍᏔᏅᎩ; ᎾᏍᏉ ᎤᏕᎵᏛ ᏗᎾᏂᏏᎲᏍᎩ, ᎠᎴ ᎤᎾᎳᏅᎯ ᏗᏰᎸᎯ ᏗᎾᏓᏙᎵᏍᏓᏁᎯ, ᎠᎴ ᏗᎾᏓᏲᏁᎯ, ᎠᎴ ᎠᏂᏍᎦᏯ ᏗᎨᏥᏰᎩ, ᎠᎴ ᎠᏂᏍᎦᏯ ᎠᏂᏍᎦᏯᏉ ᏗᏂᏐᏢᏗᏍᎩ,","Or know ye not that the unrighteous shall not inherit the kingdom of God? Be not deceived: neither fornicators, nor idolaters, nor adulterers, nor effeminate, nor abusers of themselves with men,"
"ᎥᏝ ᏧᏂᏲᎱᏒᎯ ᎤᎾᏤᎵ ᎤᏁᎳᏅᎯ ᏱᎩ, ᏗᏅᏃᏛᏍᎩᏂ ᎤᎾᏤᎵ ᎤᏁᎳᏅᎯ; ᎾᏍᎩ ᎢᏳᏍᏗ ᎤᏣᏘ ᎢᏥᎵᏓᏍᏗᎭ.","He is not the God of the dead, but of the living: ye do greatly err."
"ᎬᎩᏚᎦ ᎢᏧᎳ ᎠᏂᎪᎢ ᎠᎴ ᏅᏩᎾᏓᎴ ᏴᏫ, ᎠᏂᎦᏔᎾᎢ ᎠᎴ ᎠᏂᎦᏔᎾᎢ ᏂᎨᏒᎾ.","I am debtor both to Greeks and to Barbarians, both to the wise and to the foolish."
"ᎾᏍᎩᏴ, ᏤᎩ ᎤᏩᎭᏂᎴ ᏣᎵᏍᏙᏂ ᎠᏍᎪᎵ, ᎩᎳᏈᏴ ᎤᎯᏍᏗ ᎤᏪᎵᏎ, ᎠᏎᏃ ᎦᏲᏟᏉ ᎤᏩᎭᏂᎴ ᏚᏙᎨᏔᏁᏉ ᏃᎴ ᎤᏍᎫᏓᏁᎦᎸ ᎦᎴᏂ ᎦᎸᎳᏗᏣ ᎤᏰᏝᎴ.","Simultaneously, Jake had struck at Charleston’s head, hoping to lay him out quickly, but it was a glancing blow and only staggered him and raised a peel of scalp over his ear."
"ᏟᏍᏆᏃ ᏗᎦᎳᏫᎢᏍᏗᏱ ᏄᎬᏫᏳᏒ ᎠᏥᎦᏘᏗᏍᏗ ᎤᏬᎯᏳᏅᎩ ᎤᎬᏫᏳᎯ, ᎠᎴ ᏂᎦᏛ ᏚᏓᏘᎾᎥᎢ, ᎤᏂᏣᏘᏃ ᎪᎵᏂᏗᏱ ᎠᏁᎯ ᎤᎾᏛᎦᏅ ᎤᏃᎯᏳᏅᎩ; ᎠᎴ ᏕᎨᎦᏬᎥᎩ.","And Crispus, the ruler of the synagogue, believed in the Lord with all his house; and many of the Corinthians hearing believed, and were baptized."
"ᎤᏛᎦᏍᏔᏁ ᎠᎹ ᏫᎦᎶᏍᎬ ᎠᏔᎴᎦᏒ ᏃᎴ ᎤᏓᏅᏖᎴ ᎭᎾ ᏫᏗᎦᎶᏍᎬ ᎠᎹ, ᏧᏆᎶᎦ ᏃᎴ ᏧᏍᏗ ᏧᏩᏂᎦᏝᏅ.","He listened to the water as it flowed through the hole and wondered where the water, leaves, and twigs were going."
"ᎾᏍᎩ ᎢᏳᏍᏗ, ᎩᎶ ᏂᏚᏳᎪᏛᎾ ᎾᏛᏁᎮᏍᏗ ᎠᎩᏍᎨᏍᏗ ᎯᎠ ᎦᏚ, ᎠᎴ ᎠᏗᏔᏍᎨᏍᏗ ᎯᎠ ᎤᎵᏍᏈᏗ ᎤᎬᏫᏳᎯ ᎤᏤᎵᎦ, ᎠᏍᎦᏅᏤᎮᏍᏗ ᎠᏰᎸ ᎠᎴ ᎤᎩᎬ ᎤᎬᏫᏳᎯ.","Wherefore whosoever shall eat the bread or drink the cup of the Lord in an unworthy manner, shall be guilty of the body and the blood of the Lord."
ᏌᏌ ᎤᏛᎦᏍᏕᎢ ᎠᏂᏬᏂᏍᎬ ᏃᎴ ᎤᏰᏥᏍᎨᎢ.,The goose had been listening to this conversation and chuckling to herself.
"ᎾᏍᎩᏃ ᎠᏥᏅᏏᏓᏍᏗ ᎤᎾᏝᎢ ᎤᏪᏙᎵᏤᎢ, ᎠᎴ ᎤᏪᎧᏁᎢ, ᎠᎴ ᎤᏚᎬ ᎤᏁᎳᎩ ᎤᏪᎵᏎᎴᎢ.","And the lord of that servant, being moved with compassion, released him, and forgave him the debt."
"ᎤᏁᎳᏅᎯᏰᏃ ᎤᏤᎵᎪᎯ ᎥᏝ ᎠᎵᏍᏓᏴᏗᏉ ᎠᎴ ᎠᏗᏔᏍᏗᏉ ᎨᏒ ᏱᎩ; ᏚᏳᎪᏛᏍᎩᏂ ᎨᏒᎢ, ᎠᎴ ᏅᏩᏙᎯᏯᏛ ᎨᏒᎢ, ᎠᎴ ᎠᎵᎮᎵᏍᏗ ᎨᏒᎢ ᎦᎸᏉᏗᏳ ᎠᏓᏅᏙ ᎢᏳᏩᏂᏌᏛ.","for the kingdom of God is not eating and drinking, but righteousness and peace and joy in the Holy Spirit."
"ᎤᏓᏏᏁᎢ ᏫᎵᎻ, ᏚᎦᏔᏍᏔᏁᎢ.",Wilbur lay down and closed his eyes.
ᏧᏙᏓᏋᏓ ᎠᏩᏔᎰᎯᎮ ᏲᎾ ᎤᏤᏍᏙ.,Fern came almost every day to visit him.
"ᏗᏘᎭᏁᎩ ᎠᏍᎦᏯ ᎤᏟᏂᎩᏓ, ᎡᏆ ᎤᏍᏘᏰᎩ, Major ᏚᏂᏴᎲ ᏃᎴ ᏗᎪᏚᎢᏍᏔᏅ ᏧᎭᏄᏫ, ᎢᏳᏍᏗᏉ ᎠᏂᏳᏩᏁᎦ ᏓᎾᎿᏬᏍᎬ ᎠᎹᏰᎵ.",Presided over by a stout big-haired patriarch who went by the title of major and wore ruffled shirts and waistcoats and anything else white men were wearing in America.
"ᎪᏪᎸᏃ ᎤᏙᎯᏳᏁᎢ ᎯᎠ ᏥᏂᎦᏪᎭ; ᎡᏆᎭᎻ ᎤᏬᎯᏳᏅᎩ ᎤᏁᎸᏅᎯ, ᎾᏍᎩᏃ ᏚᏳᎪᏛ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎨᏒ ᎤᏠᏱ ᎠᏥᏰᎸᎾᏁᎸᎩ. ᎾᏍᎩᏃ ᎤᏁᎳᏅᎯ ᎤᎾᎵᎢ ᎠᎪᏎᎲᎩ.","and the scripture was fulfilled which saith, And Abraham believed God, and it was reckoned unto him for righteousness; and he was called the friend of God."
"ᏰᎵ ᏧᏕᏘᏴᏓ ᏧᎵᎬᏩᏟ ᎤᎾᏘᏲᏒ ᎤᎬᏫᏳ ᎫᏫᏍᎫᏫ ᏃᎴ ᎠᏂRidges, ᎨᏍᏗ ᎪᎰᏍᏗ ᏳᏓᎵᏍᏕᏓᎵᏴᏌ.","Chief Ross and the Ridges had constructed years and years’ worth of arguments, and nothing they did or said changed a thing."
"ᎠᎢᏒ ᏣᎵ, ᎪᎰᏍᏗ ᏤᏙᎲ ᎠᏙᎯ ᏄᎵᏍᏔᏁᎴ. ᎩᎶ ᏧᎦᏎᏍᏙ ᎤᎧᎭᏛ.","As Charley walked, he began to feel a presence in the woods, a sense of being watched from out of the fog."
"ᎤᏁᎳᏅᎯᏍᎩᏂ ᏅᏓᏳᏓᎴᏅᎯ ᎢᎨᏎᏍᏗ, ᎥᏝ ᏰᎵ ᏴᎨᏥᏲᏍᏓ; ᏯᎵᎦᏚᏓᎩᏰᏃ ᎤᏁᎳᏅᎯᏉ ᏤᏣᏟᏴᎡᎯ ᎨᏒᎢ.","but if it is of God, ye will not be able to overthrow them; lest haply ye be found even to be fighting against God."
"ᎨᏍᏗ ᏫᏥᎢᎦ ᎦᏓᏙᎵᏍᏗᏍᎩ ᏱᎨᏎ, ᎠᏎᏃ ᏕᎦᎦᎭᎾᏅ ᏧᏂᏲᎰᏒ ᎠᏂᏧᏣ, ᎠᏆᏓᏙᎵᏍᏔᏅ, ᎣᎭᏁ ᎢᏴ ᏤᎩᏏᏂ ᎢᏳᏍᏘ ᎦᎾᎡᏍᏘ ᎦᏃ, ᎤᏣ ᎤᏲ ᎢᏳᎾᏛᎾᏕᎩ ᎠᏂᏧᏣ, ᏔᎵ ᎢᏯᏂᏎᏂᏏ ᏱᏚᏂᏢᎾ ᏧᏂᏍᎪᎵᏰᏗ, ᏚᏂᏲᎰᏎ ᎤᏂᎦᏌᎴᎩ ᏧᎾᏛᏐᏅ ᎤᎾᏓᏅᏖᎸ.","I’ve never been much of a one for prayer, but I looked at the dead boys and prayed that in the future it would be the likes of Jackson sprawled on the ground and not poor boys with hardly two pennies to rub together dying for the foolish ideas of greedy old men."
"ᎾᎯᏳᏰᏃ ᏧᎾᎴᎯᏐᏗ ᎨᏒ ᏧᏂᏲᎱᏒᎯ, ᎥᏝ ᏱᏓᎾᏕᏒᎲᏍᎪᎢ, ᎥᏝ ᎠᎴ ᏱᏗᎨᏥᏰᎪᎢ; ᎦᎸᎳᏗᏍᎩᏂ ᎠᏁᎯ ᎨᏥᏅᏏᏓᏍᏗ ᏄᎾᏍᏛ ᎾᏍᎩᏯ ᏄᎾᏍᏗ.","For when they shall rise from the dead, they neither marry, nor are given in marriage; but are as angels in heaven."
ᎢᎦᏓ ᎣᎯᏍᏙᏗ ᏭᎦᏖᏅᏗᎭ?,"For example, better views than others?"
"ᎠᏴ ᎤᏁᎳᏅᎯ ᏗᏣᎦᏴᎵᎨ ᎤᎾᏤᎵᎦ, ᎤᏁᎳᏅᎯ ᎡᏆᎭᎻ ᎤᏤᎵᎦ, ᎠᎴ ᎤᏁᎳᏅᎯ ᎡᏏᎩ ᎤᏤᎵᎦ, ᎠᎴ ᎤᏁᎳᏅᎯ ᏤᎦᏈ ᏅᏤᎵᎦ. ᎣᏏᏃ ᎤᏪᎿᏪᎢ, ᎠᎴ ᎤᏍᎦᎴ ᎤᎪᎵᏰᏗᏱ.","I am the God of thy fathers, the God of Abraham, and of Isaac, and of Jacob. And Moses trembled, and durst not behold."
"ᏄᏓᎴ ᎤᏃᎮᎴ, ᏣᎵᏍᏙᏂ ᏭᏪᏙᎸ, ᏗᎧᎾᏩᏛᏍᏗ ᏚᏩᏛᎲ, ᎤᏩᏌ ᎤᎵᏍᏕᎸᏙᏗ, ᎦᎷᏯᏍᏗ ᎪᏍᏓᏱ ᎤᎵᏗᏨ ᎠᏰᎸᎢ ᏃᎴ ᎤᏩᏌ ᎤᏚᎵᏍᎬ.","Then he told another story, of his journey to Charleston and his discovery of the workings of the law and how he found a way to use it in his favor, like an axe, by keeping its sharp edge turned away from himself and his desires."
"ᎠᏂᏔᎵ ᏠᎨᏏ ᎠᏁᏙᎮᏍᏗ; ᎠᏏᏴᏫ ᎠᏥᏯᏅᏗ ᎨᏎᏍᏗ, ᏐᎢᏃ ᎠᏥᎧᎯᏯᏍᏗ ᎨᏎᏍᏗ.","Two men shall be in the field; the one shall be taken, and the other left."
”ᎯᎪᏩᏘᎭᏧ ᏄᏍᏛ ᏥᎪᏩᏘᏍᎬᎢ?” ᎤᏛᏛᏁ.,“Do you see what I see?” he asked.
ᎤᏍᎪᎸ ᏫᏚᎸᏌᏛ ᏓᎶᏂᎨ ᏧᏆᎶᎬ ᏃᎴ ᏗᎦᏣᏃᏍᏔ ᏕᏧᎬ.,The slant light of afternoon fell in broken beams through the yellow leaves and straight trunks.
ᏃᎴ ᎣᏍᏓ ᎦᏬᏂ.,And so well-spoken.
ᎠᎴ ᎤᎾᏠᏤ ᎢᏳᎾᏛᏁᏗᏱ; ᏂᎦᏛᏰᏃ ᏴᏫ ᎬᏩᏝᏫᏍᏗᏕᎨ ᎬᏩᏛᏓᏍᏓᏁᏗᏱ.,"and they could not find what they might do; for the people all hung upon him, listening."
"ᎦᏙᏃ ᎠᏛᏁᏗ? ᎠᏎ ᎤᎾᏓᏟᏐᏗ ᎤᏂᏣᏘ, ᏛᎾᏛᎦᏂᏰᏃ ᏣᎷᏨᎢ.",What is it therefore? they will certainly hear that thou art come.
ᎤᎵᏂᎩᏗᏳᏃ ᎾᏂᏪᏍᎨ ᎨᏂᏪᏍᎨ ᎨᏥᏅᏏᏛ ᎬᏂᎨᏒ ᎾᏅᏁᎲ ᏕᏅᎴᎯᏌᏅ ᎤᎬᏫᏳᎯ ᏥᏌ; ᏂᎦᏛᏃ ᎤᏣᏘ ᎣᏏᏳ ᎨᎦᏓᏅᏖᏍᎨᎢ.,And with great power gave the apostles their witness of the resurrection of the Lord Jesus: and great grace was upon them all.
"ᎢᏳᏍᎩᏂ ᎩᎶ ᎾᎦᏔᎲᎾ ᎢᎨᏎᏍᏗ, ᎤᏁᎳᎩᏉ ᎾᎦᏔᎲᎾ ᎨᏎᏍᏗ.","But if any man is ignorant, let him be ignorant."
"ᎡᏈᏌᏃ ᏭᎷᏨᎩ ᎠᎴ ᎾᎿ ᏚᏩᏕᎲᎩ, ᎤᏩᏒᏍᎩᏂ ᏗᎦᎳᏫᎢᏍᏗᏱ ᏭᏴᎸᎩ ᎠᎴ ᏚᏭᏁᏔᏅᎩ ᎠᏂᏧᏏ.","And they came to Ephesus, and he left them there: but he himself entered into the synagogue, and reasoned with the Jews."
"ᎤᏩᏒᎳᎲ ᎠᏰᎴᎩ, ᏚᏂᎩᏒ ᏓᏆᎴᎳ.","He whistled a sharp note down the line of wagons, and the whole train lurched forward."
"ᎾᏍᎩᏯ ᎯᎠ ᏥᏂᎬᏅ ᏥᎪᏪᎳ, ᎤᏁᎳᏅᎯ ᏚᏁᎸ ᎠᏓᎵᏔᏗᏍᎩ ᎠᏓᏅᏙ, ᎠᎴ ᏗᏂᎦᏙᎵ ᏗᎬᏩᏂᎪᏩᏛᏙᏗ ᏂᎨᏒᎾ, ᎠᎴ ᏗᏂᎴᏂ ᏗᎬᏩᎾᏛᎪᏙᏗ ᏂᎨᏒᎾ, ᎪᎯ ᎨᏒ ᎢᏯᏍᏗ.","according as it is written, God gave them a spirit of stupor, eyes that they should not see, and ears that they should not hear, unto this very day."
"ᎾᏍᎩ ᎤᎴᏅᎲᎩ ᎾᏍᎦᎢᎲᎾ ᎤᏬᏂᏒᎩ ᏗᎦᎳᏫᎢᏍᏗᏱ. ᎾᏍᎩᏃ ᎡᏈᎳ ᎠᎴ ᏈᏏᎳ ᎤᎾᏛᎦᏁᎸ ᎤᏂᏯᏅᎲᎩ, ᎠᎴ ᎤᏟ ᎢᏲᏍᏛ ᏚᏃᏏᏌᏁᎸᎩ ᎤᏁᎳᏅᎯ ᎤᏤᎵ ᎦᏅᏅᎢ.","and he began to speak boldly in the synagogue. But when Priscilla and Aquila heard him, they took him unto them, and expounded unto him the way of God more accurately."
“ᎤᏙᎯᏳ ᎤᏒᎯ ᎨᏎᎢ!”,“This has been a night!”
"ᎾᏍᎩ Ꮎ ᎤᏚᎸᏗ ᏄᎵᏍᏓᏁᎲᎾ ᏂᏚᎩᏨᏂᏒ ᎠᏥᎸ-ᎤᏪᎳᏍᏗᏱ, ᎾᏍᎩ ᎾᎾᏛᏁᎲ ᏄᏂᏛᏁᎲ ᏄᏂᎬᏫᏳᏌᏕᎩ ᎠᏥᎸᎠᏁᎶᎯ, ᎢᎬᏱ ᎤᏅᏒ ᎤᏂᏍᎦᏅᏨ ᎠᎫᏴᏙᏗ, ᎢᏉᏃ ᏴᏫ ᎤᏂᏍᎦᏅᏨ ᎠᎫᏴᏙᏗ; ᎾᏍᎩᏰᏃ ᎯᎠ ᏌᏉ ᏄᏛᏁᎴᎢ, ᎾᎯᏳ ᎤᏩᏒ ᎤᏓᎵᏍᎪᎸᏔᏅ.","who needeth not daily, like those high priests, to offer up sacrifices, first for his own sins, and then for the sins of the people: for this he did once for all, when he offered up himself."
ᎣᏍᏓ ᎱᏰᎸᎮ.,He liked this.
ᎾᏍᎩᏃ ᎤᎾᏛᎦᏅ ᎤᎬᏫᏳᎯ ᏥᏌ ᏚᏙᎥ ᏕᎨᎦᏬᏍᏔᏅᎩ.,"And when they heard this, they were baptized into the name of the Lord Jesus."
"ᏱᏂᏚᏩᏁᎰᏅ ᏓᏥᎶᏍᏗᏍᎬ, ᎤᎵᏏᏅᏗ ᎠᏗᏗᏍᎨ ᏣᎵ, ᏃᎴ ᏓᏥᎶᏍᎨ ᎤᏓᏦᏍᏗ ᏃᎴ ᎡᎳᏗ ᎤᏑᎶ ᏗᎦᏅᏍᎨᏂ.","When she was done marking, Charley got up carefully, and Nancy would scribe lines to show his waist and the bottoms of his pantlegs."
ᏂᎦᏓ ᏧᎾᏕᎶᏆᏍᏗ ᏓᏓᏁᎳ ᎨᏙᎵᏙᎲᎢ. ᏦᎢ ᎠᏂᎨᏳᏣ ᎦᏥᎪᎥᎢ ᏙᎦᏓᏲᎵᎸ ᏃᎴ ᎣᎦᏟᏃᎮᏢ ᏄᏓᎴ ᏧᎾᏕᎶᏆᏍᏗ ᏗᎾᏕᎶᏆᏍᎩ ᎨᏒᎢ.,I was wandering around the campus and I ran into these 3 girls that had come over from another school.
"ᎯᎠ ᎾᏍᎩ ᏧᏓᎴᏅᏛ ᎬᏂᎨᏒ ᎢᎬᏁᎯ, ᎯᎠ ᏂᎦᏪᎭ, ᎤᏙᎯᏳᎯᏯ ᏞᎩᏳ ᏓᏥᎷᏥ. ᎡᎺᏅ; ᎰᏩᏉ; ᏞᎩᏳ ᎯᎷᎩ ᏣᎬᏫᏳᎯ ᏥᏌ.","He who testifieth these things saith, Yea: I come quickly. Amen: come, Lord Jesus."
"ᏈᏓᏃ ᎤᏓᏅᏘᏌᏅ ᎯᎠ ᏄᏪᏎᎢ; ᎿᏉ ᎦᏙᎴᎣᎯ ᎤᏙᎯᏳᎯ ᎤᎬᏫᏳᎯ ᏧᏅᏒ ᎤᏤᎵ ᏗᎧᎿᏩᏗᏙᎯ, ᎠᎴ ᎠᏇᏓᎴᏒ ᎡᎶᏛ ᏥᏓᎩᏂᏴᏒᎢ, ᎠᎴ ᏂᎦᎥ ᎤᏚᎩ ᏧᏅᏒ ᎠᏂᏧᏏ.","And when Peter was come to himself, he said, Now I know of a truth, that the Lord hath sent forth his angel and delivered me out of the hand of Herod, and from all the expectation of the people of the Jews."
ᎭᏫᏂ. ᏃᏗ ᏐᏈᎵ ᏃᎴ ᏩᎦ ᏧᏂᏍᏆᏂᎪᏙᏗ ᎢᏣ,Then he sailed back into the barn.
"ᎬᏩᎦᏘᏯ ᎤᏓᏙᎵᏍᏗ ᎨᏒ ᎠᎴ ᏅᏩᏙᎯᏯᏛ ᎨᏤᎳᏗᏙᎮᏍᏗ, ᎨᏣᎵᏍᎪᎸᏓᏁᎸᎯ ᎤᏁᎳᏅᎯ ᎠᎦᏴᎵᎨᎢ, ᎠᎴ ᎢᎦᏤᎵ ᎤᎬᏫᏳᎯ ᏥᏌ ᎦᎶᏁᏛ,","Grace to you and peace from God the Father, and our Lord Jesus Christ,"
"ᎢᎸᏍᎩᏃ ᏫᏄᏒᎸ ᏏᏌᎵᏱ ᎤᏂᎷᏨᎩ ᎤᎬᏫᏳᎯ ᎡᎩᎵᏈ ᎠᎴ ᏆᏂᏏ, ᎤᏂᏲᎵᎵᎸᎩ ᏇᏍᏓ.","Now when certain days were passed, Agrippa the king and Bernice arrived at Cæsarea, and saluted Festus."
"ᎢᏳᏰᏃ ᎾᏍᎩ ᏗᎩᏲᏍᏔᏅᎯ ᎨᏒ ᏔᎵᏁ ᏱᏙᎦᏁᏍᎨᎭ, ᎠᎩᏍᎦᏅᏨᎯ ᎨᏒ ᎬᏂᎨᏒ ᏱᏂᎬᏁᎭ.","For if I build up again those things which I destroyed, I prove myself a transgressor."
