chr,en,num_words
"ᏔᎵᏁᏃ ᏅᏩᎾᏓᎴ ᏧᏅᏏᏓᏍᏗ ᏚᏅᏎᎢ, ᎯᎠ ᏂᏚᏪᏎᎴᎢ; ᎯᎠ ᏫᏂᏗᏥᏪᏏ ᏫᎨᏥᏯᏅᏛ; ᎬᏂᏳᏉ ᎠᏆᏛᏅᎢᏍᏗ ᎠᎵᏍᏓᏴᏗ, ᏗᏆᏤᎵ ᏩᎦ ᎠᎴ ᏗᎦᎵᏦᏔᏅᎯ ᏚᏂᎸ, ᏂᎦᏗᏳᏃ ᎠᏛᏅᎢᏍᏔᏃᏅᎯ; ᏕᎨᎦᏨᏍᏗᏍᎬ ᎢᏥᎷᎩ.","Again he sent forth other servants, saying, Tell them that are bidden, Behold, I have made ready my dinner; my oxen and my fatlings are killed, and all things are ready: come to the marriage feast.",36
ᎠᏎᏃ ᎠᏂᏆᎵᏏ ᎤᎾᏙᎴᎰᏒ ᎯᎠ ᏅᎬᏩᏪᏎᎸᎩ; ᎬᏂᏳᏉ ᎢᎬᏛᏁᏗ ᏂᎨᏒᎾ ᎤᎾᏙᏓᏆᏍᎬ ᎢᎦ ᎾᎾᏛᏁ ᎨᏣᏍᏓᏩᏗᏙᎯ.,"But the Pharisees, when they saw it, said unto him, Behold, thy disciples do that which it is not lawful to do upon the sabbath.",25
"ᎾᏍᎩᏃ ᏧᎴᏅᎯ ᏣᏗᎭ, ᎦᏙ ᎦᏛᎦ, ᎢᏳᏃ ᎢᎬᏱᏱ ᎾᏍᏉ ᏧᏠᎠᏒ ᎡᎳᏗᏢ ᏕᎨᏌᏗᏒ ᎡᎶᎯ ᎤᎷᏨ ᏂᎦᏛᎬᎾ ᏱᎩ?","(Now this, He ascended, what is it but that he also descended into the lower parts of the earth?",19
"ᎯᎠᏃ ᏄᎵᏍᏔᏁᎢ, ᎾᏍᎩ ᏧᏁᎵᏁ ᎢᎦ ᎤᏂᎱᏍᏕᏎᎸᎭ ᎠᏲᎵ, ᎠᎴ ᏤᎦᎳᏯ ᏚᏃᎡᎢ, ᎤᏙᏓ ᏚᏙᎥ ᏚᏃᏍᏔᏁᎢ.","And it came to pass on the eighth day, that they came to circumcise the child; and they would have called him Zacharias, after the name of his father.",29
"ᎤᏒᏃ ᏄᎵᏍᏔᏅ ᎤᎷᏤ ᎤᏪᎿᎢ ᎠᏍᎨᏯ ᎠᎵᎹᏗᏱ ᎡᎯ ᏦᏩ ᏧᏙᎢᏛ, ᎾᏍᏉ ᎾᏍᎩ ᏥᏌ ᎤᏍᏓᏩᏗᏙᎯ ᎨᏎᎢ;","And when even was come, there came a rich man from Arimathæa, named Joseph, who also himself was Jesus’ disciple:",20
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎢᏤᏯᏔᎮᏍᏗ ᏄᏍᏛ ᎢᏣᏛᎩᏍᎬᎢ, ᎩᎶᏰᏃ ᎤᎮᏍᏗ, ᎾᏍᎩ ᎠᏥᏁᏗ ᎨᏎᏍᏗ; ᎩᎶᏃ ᏄᎲᎾ ᎨᏎᏍᏗ, ᎾᏍᎩ ᎠᏥᎩᏒᏗ ᎨᏎᏍᏗ ᎾᏍᎩ ᎾᏧᎰ ᏥᏅᏩᏍᏙᎢ.","Take heed therefore how ye hear: for whosoever hath, to him shall be given; and whosoever hath not, from him shall be taken away even that which he thinketh he hath.",31
"ᏕᏫᏃ ᎤᏩᏒ ᎯᎠ ᏂᎦᏪᎭ ᏗᎧᏃᎩᏍᏗᏱ ᎪᏪᎵ, ᏱᎰᏩ ᎯᎠ ᏄᏪᏎᎴ ᎤᎬᏫᏳᎯ ᎠᏆᏤᎵᎦ, ᏥᎦᏘᏏ ᎢᏗᏢ ᏦᎴᏍᏗ,","For David himself saith in the book of Psalms, The Lord said unto my Lord, Sit thou on my right hand,",21
"ᏚᎭᏄᏩᎩᏐᏅ ᎤᏩᏣᏍᎬ ᏧᎭᎾᏬ, ᎤᏍᎪᎸᏨ ᏃᎴ ᎦᎸᏙᏟ ᎤᏓᏴᎳᏛ ᏅᏙ ᎠᎦᎵᏍᎬ.",She shed it onto the frothy hummock of pale silk and bombazine and linen and stood pale and slim in the moonlight.,22
“ᎤᎵᏍᎨᏓ ᏗᎦᏃᏣᎶᏗ!”  ᏂᏧᏪᏎ ᏍᏓᏯ ᎢᎬᏁ ᎦᏬᏂᏍᎬ ᎤᏨᏉᏗ ᎢᏳᏍᏗ ᎤᏃᏴᎩ.,Special announcement!” said the loud speaker in a pompous voice.,10
"ᏂᎦᏓ ᎤᏬᏗᎨ ᏄᏍᏛ, ᏴᏫ ᏃᎴ ᏚᎭᏄᏮ, ᏐᏈᎵ ᏃᎴ ᏓᏆᎴᎳ, ᏃᎴ ᏌᏬᏚᎭ ᏅᏃ.","Everything was a shade of brown, the people and their clothes, horses and wagons, and even the muddy road itself.",20
ᎠᎨᏳᏗ ᎠᏂᏲᏍᎩ ᎤᎾᏤᎵ.,Denial was what the Army was for.,7
"ᎦᎵᏦᏕᏃ ᏫᎤᏴᎸ, ᎬᏩᏍᏓᏩᏗᏙᎯ ᎤᏅᏒ ᎨᏒ ᎬᏩᏛᏛᏁᎢ, ᎦᏙᏃ ᎠᏴ ᎥᏝ ᎦᏲᏥᏄᎪᏫᏍᏗ ᏱᎨᏎᎢ? ᎤᎾᏛᏁᎢ.","And when he was come into the house, his disciples asked him privately, How is it that we could not cast it out?",23
ᏫᎵᎻ?”,Wilbur?”,1
"ᎤᏲ ᎢᏳᎾᏛᎾᏕᎩ, ᏯᏂᎦᏔᎲᎾ ᎠᏕᎳ ᎤᏃᏒᏗ, ᎠᏂᏫᏒᎥᏍᎩ ᎤᎾᎵᏍᏔᏴᏗ, ᎣᎯᏍᏙᏗ ᎠᏫ ᎤᏂᎨᎲᏍᏗ ᏃᎴ ᎠᏫ ᏄᏓᏄᎸᎲ ᎡᏍᎦᏉ ᎠᏕᎳ ᎤᏃᏒᏗ.","Poor, ignorant of economy of time, or money, cultivating the soil for a base subsistence, they prefer the chase of the deer or deer idleness to more useful employment.",29
"Ꭷ ᎦᏙᏃ ᎢᎡᏥᎪᎵᏰ ᎤᏁᎳᏅᎯ, ᏕᏥᎩᎳᎾᎳᏗᏍᎬ ᎠᏃᎯᏳᎲᏍᎩ, ᎾᏍᎩ ᏗᎩᎦᏴᎵᎨ ᎠᎴ ᎾᏍᏉ ᎢᎬᏒ ᏰᎵ ᎨᎦᎩᎳᎾᎳᏗᏍᏗ ᏂᎨᏒᎾ ᏥᎨᏒᎩ.","Now therefore why make ye trial of God, that ye should put a yoke upon the neck of the disciples which neither our fathers nor we were able to bear?",30
ᎠᏌᎻᏓ ᎤᏬᏢ ᎤᎾᏲᏒ ᎤᎦᏙᏍᏛ ᎪᏛ.,Smith sat looking at the fire in a daze.,9
"ᎤᎪᏃᏂᏕᏅ ᎨᏒ ᎤᏃᏛ, ᎤᎭᎨᏛ ᎤᏍᎪᎸ ᏚᎦᏒᏍᏛ ᎤᏍᏔᎦᎸ ᎦᎸᎳᏗᏨ ᎤᎴᏫᏍᏛ, ᎤᏄᎸᏅ ᎤᏅᎪᎢᏍᏘ.","The fire was burning low and a layer of pale smoke thick as meringue settled against the ceiling of rock, unable to find a passage out.",26
ᎯᎠ ᏄᏪᏎ ᎠᏍᏓᏯ; ᎦᏥᏃᏍᏛ ᎭᎴᎲᎦ. ᏚᎵᏔᏗᏅᏎᏃ ᎠᎴ ᎤᏪᏙᎴᎢ.,"said with a loud voice, Stand upright on thy feet. And he leaped up and walked.",16
ᏭᏎᎴᎢ ᏌᎪᏂᎨ ᎠᏇᏡᏍᏗ ᎦᏓᎥ ᎡᏚᏥ ᎤᏴᏍᏗ.,He pointed to the blue tag on Uncle’s pen.,9
"ᎯᏍᎩᏃ ᏫᏄᏒᎳ ᎡᏂᎾᏯ ᏄᎬᏫᏳᏒ ᎠᏥᎸ-ᎨᎶᎯ ᎤᎷᏨᎩ, ᎠᏁᎲ ᏗᎨᎦᏁᎶᏗ, ᎠᎴ ᎩᎶ ᎢᏳᏍᏗ ᏗᏘᏲᎯ-Ꭿ, ᏔᏓᎳ ᏧᏙᎢᏛ, ᎾᏍᎩ ᎤᏂᏃᏁᎸᎩ ᎤᎬᏫᏳᎯ, ᎠᏄᎯᏍᏗᏍᎬ ᏉᎳ.","And after five days the high priest Ananias came down with certain elders, and with an orator, one Tertullus; and they informed the governor against Paul.",26
"ᎠᏌᎻᏓ, ᏄᏩᏁᎰᏅ ᎬᏂᎨᏒ ᎢᎬᏁᏗ, ᎤᎷᏨ, ᎩᎶ ᏳᏑᏰᎲ ᏧᎳᏍᎩ ᎤᏛᏅ.","Smith, finished with his report, came over and said, Perhaps one of you might stir that pot.",17
"ᏫᏥᎷᏨᏃ ᎾᏍᎩ Ꮎ ᎣᏏᏳ ᏗᏥᏰᎸᏅᎯ, ᎾᏍᎩ ᏗᎦᏥᏯᎨᏅᏗᏍᏗ ᎨᏎᏍᏗ ᎪᏪᎵ, ᎾᏍᎩ ᎠᏂᏰᎩ ᏥᎷᏏᎵᎻ ᏂᎯ ᎢᏣᎵᏍᎪᎸᏔᏅᎯ.","And when I arrive, whomsoever ye shall approve, them will I send with letters to carry your bounty unto Jerusalem:",20
ᎭᎾᎾ ᎭᏫᏂᏣ ᎠᎮᎢ ᏌᏌ ᎤᏪᏥ.,The goose egg was right underneath.,6
ᎠᏎᏃ ᎢᏤᏯᏔᎮᏍᏗ ᏤᏍᏗ ᎾᏍᎩ ᎢᎨᏣᏛᏁᏗ ᎢᏥᎲ ᏗᏂᏩᎾᎦᎳ ᏧᏃᏕᏍᏗᏍᎩ ᏱᏄᎵᏍᏔᏁᏍᏗ.,But take heed lest by any means this liberty of yours become a stumblingblock to the weak.,17
"ᎤᏙᎯᏳ ᎢᏅᎯ ᏅᏩᏍᏕ ᎠᏙᎯ, ᏃᎴ ᎨᏍᏗ ᎯᎸᎯᏳ ᎤᏪᏙᎸ ᏱᎨᏎ ᎠᏙᎯ ᏃᎴ ᎨᏍᏗ ᏯᎦᏔᎮᎢ ᎣᏍᏓ ᎤᏰᎸᏗ.","The woods seemed a long way off, and anyway, he had never been down there in the woods and wasn’t sure he would like it.",25
ᏦᏞᏍᏗ.”,“You better sit down.”,4
ᏎᎦᏨ ᎤᏓᏅᏖᎴ ᎪᏱᏁᎢ ᎤᏩᏛᎲᏍᏗ ᎦᏂᎦᏔ ᎡᎹᏂᏓ ᏃᎴ ᎤᏛᏛᏗ ᎢᏳᏍᏗ ᎢᎫᏩᏛᏁᏗ ᎨᏒ.,Finally Mrs. Arable made up her mind she would pay a call on old Doctor Dorian and ask his advice.,20
"ᎾᏍᎩᏍᎩᏂ ᎾᎧᏃᎮᏛ ᎤᏙᎯᏳᏒ ᎢᎦ-ᎦᏘ ᎨᏒᎩ; ᎾᏍᎩ ᎡᎶᎯ ᏧᎷᏨ, ᎢᎦ ᏥᏕᎠᏘᏍᏓᏁ ᎾᏂᎥ ᏴᏫ.","There was the true light, even the light which lighteth every man, coming into the world.",16
"ᎩᎶᏍᎩᏂ ᏧᏢᏫᏎᎯ ᏕᎫᎪᏗᏍᎪ ᎤᏍᎦᏅᏨ ᎢᏳᏃ ᏳᎵᏍᏓᏴᏅ, ᏅᏗᎦᎵᏍᏙᏗᏍᎪ ᏄᏬᎯᏳᏒᎾ ᎨᏒ ᎠᎵᏍᏓᏴᎲᏍᎬᎢ; ᏂᎦᎥᏰᏃ ᎪᎱᏍᏗ ᎪᎯᏳᏗ ᎨᏒ ᏅᏗᏓᎴᎲᏍᎬᎾ ᏱᎩ ᎠᏍᎦᏂ ᎨᏐᎢ.","But he that doubteth is condemned if he eat, because he eateth not of faith; and whatsoever is not of faith is sin.",23
ᎤᏔᎶᏁ ᏃᎴ ᏭᏥᏤᎢ ᏧᎾᏦᏴᏍᏗ ᎤᏅᏗ.,He opened his mouth and some buttermilk ran in.,9
"ᎠᎴ ᎾᏍᎩ ᎤᏘᏃᎸᎩ ᏥᏌ ᎡᏙᎲᎢ. ᏥᏌᏃ ᏚᎧᎿᏅᎯᎠ ᏄᏪᏒᎩ; ᏌᏩᏂ ᏂᎯ, ᏦᎾ ᎤᏪᏥ, ᏏᏆᏏ ᏕᏣᏙᎡᏍᏗ; ᎾᏍᎩ ᎠᏁᏢᏔᏅᎯ ᏈᏓ ᎦᏛᎦ.","He brought him unto Jesus. Jesus looked upon him, and said, Thou art Simon the son of John: thou shalt be called Cephas (which is by interpretation, Peter).",28
"ᎤᏙᎴᎰᏒᏉᏃ ᎡᎶᏛ ᎤᎬᏫᏳᎯ ᎨᏒ ᎾᎿ ᎡᏗ ᎨᏒᎢ, ᎡᎶᏛ ᏭᏪᎧᎾᎴᎢ, ᎾᏍᎩ ᎡᎶᏛ ᎤᏩᏒ ᏥᎷᏏᎵᎻ ᎡᏙᎮ ᎾᎯᏳᎢ.","And when he knew that he was of Herod’s jurisdiction, he sent him unto Herod, who himself also was at Jerusalem in these days.",24
"ᏔᎵᏁᏃ ᎢᏌᏯ ᎯᎠ ᏂᎦᏪᎭ; ᎤᎿᏍᏕᏢ ᎦᎾᏄᎪᎨᏍᏗ ᏤᏏᏱ, ᎠᎴ ᎠᏏᏴᏫ ᏙᏛᎴᏂ ᎤᎬᏫᏳᏌᏕᎩ ᎢᏳᎵᏍᏙᏗᏱ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᎠᏁᎲᎢ; ᎾᏍᎩ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᏓᎬᏩᎵᏍᎦᏍᏙᏔᏂ.","And again, Isaiah saith, There shall be the root of Jesse, And he that ariseth to rule over the Gentiles; On him shall the Gentiles hope.",26
ᎠᏓᏅᎡᎮᏍᏗ ᎤᏲ ᎨᏒᎢ ᎣᏍᏛᏃ ᏚᎸᏫᏍᏓᏁᎮᏍᏗ; ᏅᏩᏙᎯᏯᏛ ᎨᏒ ᎤᏲᎮᏍᏗ ᎠᎴ ᎾᏍᎩ ᏓᎧᎿᏩᏕᎨᏍᏗ.,"And let him turn away from evil, and do good; Let him seek peace, and pursue it.",17
"ᎨᏥᏅᏏᏛᏃ ᏥᎷᏏᎵᎻ ᎠᏂᏂ ᎤᎾᏛᎦᏅ ᏌᎺᎵᏱ ᏕᎤᎾᏓᏂᎸᏨ ᎧᏃᎮᏛ ᎤᏁᎳᏅᎯ ᎤᏤᎵᎦ, ᏚᏂᏅᏎ ᏈᏓ ᎠᎴ ᏣᏂ ᎾᏍᎩ ᏧᏂᏩᏛᎲᏍᏗᏱ.","Now when the apostles that were at Jerusalem heard that Samaria had received the word of God, they sent unto them Peter and John:",24
ᏐᏉ ᏄᎳᏏᏁ ᏔᎷᎩᏍᎩ ᎢᏣ.,Wilbur took a step toward the pail.,7
"ᎾᏍᎩ ᏥᏄᏍᏗ ᎤᏙᎯᏳᎯᏍᎩᏂᏃᏅ ᏫᏨᏲᏪᎳᏁᎸᎩ, ᎠᏎᏃ ᎥᏝ ᎤᏣᏘᏂ ᎢᏳᏛᏁᎸᎯ ᏳᎬᏩᎴᎢ, ᎥᏝ ᎠᎴ ᎾᎤᏣᏘᏂ ᎢᏯᎦᏛᏁᎸᎯ ᏳᎬᏩᎡᎢ; ᎠᏍᎩᏂ ᎢᏨᏍᏆᏂᎪᏗᏳ ᎨᏒ ᎤᏁᎳᏅᎯ ᎠᎦᏔᎲ ᎬᏂᎨᏒ ᎢᏣᎵᏍᏓᏁᏗᏱ.","So although I wrote unto you, I wrote not for his cause that did the wrong, nor for his cause that suffered the wrong, but that your earnest care for us might be made manifest unto you in the sight of God.",42
"ᎾᏍᎩ ᎢᏳᏍᏗ, ᎦᎸᏉᏗᏳ ᎠᏓᏅᏙ ᎯᎠ ᏥᏂᎦᏪᎭ, ᎪᎯ ᎢᎦ ᎢᏳᏃ ᎧᏁᎬ ᎢᏣᏛᎪᏗᏱ ᎢᏣᏚᎵᏍᎨᏍᏗ,","Wherefore, even as the Holy Spirit saith, To-day if ye shall hear his voice,",14
ᎠᏎᏃ [ᎾᏍᎩ ᏄᎵᏍᏔᏅᎩ] ᎤᏙᎯᏳᏗᏱ ᎠᏰᎸᏒ ᎤᎵᏁᏨ ᎯᎠ ᏥᏂᎬᏅ ᏥᎪᏪᎳ ᏧᏂᎧᎿᏩᏛᏍᏗᏱ; ᎠᏎᏉ ᎬᎩᏍᎦᎬᎩ.,"But this cometh to pass, that the word may be fulfilled that is written in their law, They hated me without a cause.",23
"ᎾᏍᎩᏃ Ꮎ ᎢᎪᏢᏅᎯ ᎯᎠ ᎾᏍᎩ ᎤᎬᏩᎵ ᎨᏒ ᎾᏍᎩ ᎤᏁᎳᏅᎯ, ᎾᏍᎩ ᎾᏍᏉ ᏦᎩᏁᎸ ᎠᏓᏅᏙ ᎠᎦᏗᏗᏍᏙᏗ ᎨᏒᎢ.","Now he that wrought us for this very thing is God, who gave unto us the earnest of the Spirit.",20
"ᎤᏁᎳᏅᎯᏍᎩᏂ ᏰᎵᏉ ᏧᏰᎸᏅ ᎣᎦᎨᏅᏗᏍᏗᏱ ᎣᏍᏛ ᎧᏃᎮᏛ, ᎾᏍᎩᏯ ᎣᏥᏁᎦ; ᎥᏝ ᏴᏫᏉ ᎣᏏᏳ ᎤᏂᏰᎸᏗ, ᎤᏁᎳᏅᎯᏍᎩᏂ ᎾᏍᎩ ᏗᎪᎵᏰᏍᎩ ᏥᎩ ᏗᎩᎾᏫ.","but even as we have been approved of God to be intrusted with the gospel, so we speak; not as pleasing men, but God who proveth our hearts.",28
"ᎦᎸᎳᏗ ᏩᏌᏅ ᏚᎵᎬᏩᏢ, ᎠᏎᏃ New Jersey ᎢᏴ ᏭᏂᏩᎯᏍᏗᏉ ᎠᏰᎵ ᎢᏴ ᎤᎾᏈᏴᏗ ᎠᎾᏗᏍᎬ.","There was, understandably, a considerable markup, and the officers seemed compelled to announce that they could buy it back in New Jersey for half that price.",26
ᏓᏍᏓᏎᎮᎵᏃ Ꭴ-ᏛᎾ ᎦᎸᎳᏗ ᎧᏅᏑᎸ ᎣᏍᏛ ᎢᎬᏁᎸᎯ; ᎾᎿ ᎢᏍᏓᏛᏅᎢᏍᏔᏅᎭ.,And he will show you a large upper room furnished: there make ready.,13
"ᎾᏍᎩ [ᎣᏍᏛ ᎧᏃᎮᏛ] ᏥᏅᏗᎦᎵᏍᏙᏗᎭ ᎠᏴ ᎥᎩᏅᏏᏛ ᏥᎩ; ᎾᏍᎩ ᎢᏳᏩᏂᏐᏗᏱ ᎾᎿᏂ ᏂᏥᏍᎦᎢᎲᎾ ᎠᎩᏁᎢᏍᏗᏱ, ᎾᏍᎩᏯ ᎢᏯᎩᏪᏍᏗᏱ ᏥᏚᏳᎪᏗ.","for which I am an ambassador in chains; that in it I may speak boldly, as I ought to speak.",20
ᎤᏲᎢᏳ ᎢᏣᎵᏍᏓᏁᏗ ᎾᎯᏳ ᏂᎦᏗᏳ ᏴᏫ ᎣᏏᏳ ᎨᏥᏃᎮᏍᎨᏍᏗ! ᎾᏍᎩᏯᏰᏃ ᏧᏂᎦᏴᎵᎨ ᏂᏚᏂᎸᏉᏕ ᎤᎾᏠᎾᏍᏗ ᎠᎾᏙᎴᎰᏍᎩ.,"Woe unto you, when all men shall speak well of you! for in the same manner did their fathers to the false prophets.",23
"ᏓᎾᎵᏍᏓᏴᎲᏍᎨᎢ, ᏓᎾᏗᏔᏍᎨᎢ, ᏓᎾᏕᏒᎲᏍᎨᎢ, ᏕᎨᏥᏰᎨᎢ, ᎬᏂ ᎾᎯᏳ ᎢᎦ ᏃᏯ ᎤᏣᏅ ᏥᏳᎯ, ᎠᎴ ᎤᏃᎱᎦᏂᎸ ᎠᎴ ᏂᎦᏛ ᏚᏂᎬᏦᏅ.","They ate, they drank, they married, they were given in marriage, until the day that Noah entered into the ark, and the flood came, and destroyed them all.",28
"ᎠᎴ ᎾᏍᎩ ᎯᎠ ᏄᏪᏒᎩ ᏄᏪᏒᎩ ᎠᏥᎪᎵᏰᏍᎬᎩ, ᎤᏩᏒᏰᏃ ᎠᎦᏔᎲᎩ ᎢᏳᏛᏁᏗᏱ.",And this he said to prove him: for he himself knew what he would do.,15
"ᎾᏍᎩ ᎢᏳᏍᏗ, ᎢᏓᏓᏅᏟ, ᎢᏨᏒ ᎢᏣᏓᏡᎬ ᏗᏣᏑᏯᎩ ᎦᎵᏉᎩ ᎢᏯᏂᏛ ᎠᏂᏍᎦᏯ ᎣᏍᏛ ᎨᏥᏃᎮᏍᎩ ᎤᏂᎧᎵᏨᎯ ᎦᎸᏉᏗᏳ ᎠᏓᏅᏙ ᎠᎴ ᎠᏂᎦᏔᎾᎢ, ᎾᏍᎩ ᎯᎠ ᏧᏂᎸᏫᏍᏓᏁᏗᏱ ᏗᎦᏲᏥᏁᏤᏗ.","Look ye out therefore, brethren, from among you seven men of good report, full of the Spirit and of wisdom, whom we may appoint over this business.",27
"ᏂᎯ ᏥᏔᏲᎯᎲ ᏰᎵᏉ ᎠᎩᏲᎰᏎᏗ ᎬᏅ, ᎨᏍᏗ ᏰᎵ ᏱᏗᏣᎭ ᎠᏂᏩᏥᏂ ᎠᏕᎳ ᏍᏆᏈᏴᎡᏗ ᎠᎩᏲᎰᎡᎸ.","I told him that what he was asking might well cost me my life, and that he hadn’t enough Federal money at his disposal to compensate me for its loss.",30
"ᏚᏂᎪᎮᏃ ᏔᎵ ᎢᏧᏓᎢ ᏗᎦᏃᎦ ᎠᏥᎸ ᎾᏍᎩᏯᎢ, ᎠᎴ ᎾᏍᎩ ᏚᏂᏯᎸᏤ ᎠᏂᏏᏴᏫᎭ ᎨᏒᎢ.","And there appeared unto them tongues parting asunder, like as of fire; and it sat upon each one of them.",20
"ᏥᏌᏃ ᎤᎾᏘᏃᎮᎴᎢ; ᏧᎾᏄᏬᏃ ᎠᎩᎾ ᎦᏐᎯ ᏚᏂᏢᏁᎢ, ᎠᎴ ᎾᎿ ᎤᎾᎩᎸᏔᏁ ᏥᏌ.","And they brought him to Jesus: and they threw their garments upon the colt, and set Jesus thereon.",18
"ᎠᎴ ᎢᏣᏟᏂᎬᏁᏗᏱ ᏅᏩᏙᎯᏯᏛ ᎢᏣᏕᏗᏱ, ᎠᎴ ᎢᏨᏒ ᎢᏣᏤᎵ ᏗᎦᎸᏫᏍᏓᏁᏗ ᏗᏥᎸᏫᏍᏓᏁᏗᏱ, ᎠᎴ ᎢᏨᏒ ᏗᏦᏰᏂ ᏗᏨᏙᏗᏱ ᎪᎱᏍᏗ ᎢᏣᏛᏁᏗᏱ, ᎾᏍᎩᏯ ᏂᏨᏪᏎᎸᎢ;","and that ye study to be quiet, and to do your own business, and to work with your hands, even as we charged you;",24
ᎤᏙᎯᏳᎯᏯ ᎯᎠ ᏂᏨᏪᏎᎭ; ᏂᎦᏛ ᎤᎿᎥᎢ ᏛᎦᏘᏗᏍᏔᏂ.,"Verily I say unto you, that he will set him over all that he hath.",15
"ᏥᏌᏃ ᎤᏛᎦᏅ ᎤᏍᏆᏂᎪᏎᎢ, ᎠᎴ ᎯᎠ ᏂᏚᏪᏎᎴ ᎤᏓᎬᏩᏍᏓᏩᏛᏛ, ᎤᏙᎯᏳᎯᏯ ᎯᎠ ᏂᏨᏪᏎᎭ, ᎥᏝ ᎾᏍᏉ ᎢᏏᎵ ᏚᏙᎥ ᎾᏍᎩ ᎢᎦᎢ ᎪᎯᏳᏗ ᎨᏒ ᏯᎩᏩᏛᎲ.","And when Jesus heard it, he marvelled, and said to them that followed, Verily I say unto you, I have not found so great faith, no, not in Israel.",29
ᎦᏄᎸ ᎤᏔᎷᎩᏍᎩ ᎠᏰᏍᏓᎥᎢ ᎢᏳᏍᏗ ᏄᏍᏕᎢ.,The grass looked like a magic carpet.,7
"ᎤᏒᏃ ᏄᎵᏍᏔᏅ, ᏖᎸᎳᏗ ᏓᏫᏒ ᎤᏤᎵᎦ ᎯᎠ ᏄᏪᏎᎴ ᎠᏕᎸ ᎤᎦᏘᏕᎯ, ᏫᏘᏯᏅ ᎪᎱᏍᏗ ᎠᎾᏛᎾᎯ ᎠᎴ ᏔᎫᏴᏏ ᏚᏂᎸᏫᏍᏓᏁᎸᎢ, ᎣᏂᏱ ᎨᏥᏅᏒᎯ ᏔᎴᏅᏓ ᎢᎬᏱᏱᏃ ᎨᏥᏅᏒᎯ ᏘᏍᏆᎸᏓ","And when even was come, the lord of the vineyard saith unto his steward, Call the laborers, and pay them their hire, beginning from the last unto the first.",29
“ᎪᎱᏍᏗᎨ ᏓᏨᎩᎡᎵ?,“Is there anything I can get you?,7
ᏥᎪᏩᏛ ᎠᏕᎸ ᎠᏰᎵ ᎠᎫᏴᏙᏗ. ᎠᎩᏏᏃ ᏧᎬᏩᎶᏗ ᎬᏩᏲᎮᎸᎩ.,Show me the tribute money. And they brought unto him a denarius.,12
"ᎠᏎᏃ ᎢᏓᏓᏅᏟ, ᏭᏓᎪᎾᏛᏛᎢ, ᏞᏍᏗ ᏱᏣᏎᎵᏛᏍᎨᏍᏗ ᏱᏥᏁᎢᏍᏗᏍᎨᏍᏗ ᎦᎸᎶᎢ, ᎠᎴ ᎡᎶᎯ, ᎠᎴ ᏞᏍᏗ ᏄᏓᎴᏒᏉ ᎠᏎᎵᏙᏗ ᎨᏒᎢ; ᎠᎴ ᏞᏍᏗ ᏄᏓᎴᏒᏉ ᎠᏎᎵᏙᏗ ᎨᏒᎢ; ᎢᏣᏤᎵᏍᎩᏂ ᎥᎥ ᎢᏣᏛᏗ ᎨᏒ ᎥᎥ ᎨᏎᏍᏗ, ᎠᎴ ᎢᏣᏤᎵ ᎥᏝ ᎢᏣᏛᏗ ᎨᏒ ᎥᏝ ᎨᏎᏍᏗ; ᎾᏍᎩᏃ ᏞᏍᏗ ᏤᏧᎪᏓᏁᎸᎩ ᎢᏥᏍᎦᏅᏨᎢ.","But above all things, my brethren, swear not, neither by the heaven, nor by the earth, nor by any other oath: but let your yea be yea, and your nay, nay; that ye fall not under judgment.",37
ᎨᏆᏂᏃ ᏭᏂᏴᎴᎢ; ᎩᎳᏉᏃ ᎢᏴᏛ ᏗᎦᎳᏫᎢᏍᏗᏱ ᏭᏴᎸ ᏚᏕᏲᏁ ᎤᎾᏙᏓᏆᏍᎬ ᎢᎦ.,And they go into Capernaum; and straightway on the sabbath day he entered into the synagogue and taught.,18
"ᏆᎴᏗ ᎯᎠ ᏄᏪᏎᎸᎩ; ᎦᏙ ᎤᏍᏗ ᎤᏙᎯᏳᏒ ᎨᏒᎢ? ᎾᏍᎩᏃ ᎯᎠ ᏄᏪᏒ, ᏔᎵᏁ ᎤᏄᎪᏨᎩ ᎠᏂᏧᏏ ᎠᏂᏙᎾᎥ ᏭᎶᏒᎩ, ᎠᎴ ᎯᎠ ᏫᏂᏚᏪᏎᎸᎩ; ᎥᏝ ᏱᏥᏩᏘᎭ ᎤᏍᎦᏅᏨᎢ.","Pilate saith unto him, What is truth? And when he had said this, he went out again unto the Jews, and saith unto them, I find no crime in him.",30
"ᏚᎳᏫᏛᏃ ᏂᎦᏛ ᏄᏂᎬᏫᏳᏒ ᎠᏥᎸ ᎠᏁᎶᎯ, ᎠᎴ ᏴᏫ ᏗᏃᏪᎳᏁᎯ, ᏚᏛᏛᏁᎢ, ᎾᎿ ᎤᏕᏗ ᎨᏒ ᎦᎶᏁᏛ.","And gathering together all the chief priests and scribes of the people, he inquired of them where the Christ should be born.",22
